location,time,value
Wedding,2008_Q2,1052.88
Wedding,2008_Q3,1065.76
Wedding,2008_Q4,1078.69
Wedding,2009_Q1,1090.09
Wedding,2009_Q2,1107.68
Wedding,2009_Q3,1127.51
Wedding,2009_Q4,1147.91
Wedding,2010_Q1,1166.21
Wedding,2010_Q2,1189.54
Wedding,2010_Q3,1213.19
Wedding,2010_Q4,1235.97
Wedding,2011_Q1,1256.65
Wedding,2011_Q2,1284.81
Wedding,2011_Q3,1316.67
Wedding,2011_Q4,1350.88
Wedding,2012_Q1,1384.59
Wedding,2012_Q2,1426.26
Wedding,2012_Q3,1469.97
Wedding,2012_Q4,1513.57
Wedding,2013_Q1,1554.5
Wedding,2013_Q2,1603.54
Wedding,2013_Q3,1655.07
Wedding,2013_Q4,1706.59
Wedding,2014_Q1,1754.05
Wedding,2014_Q2,1808.17
Wedding,2014_Q3,1862.05
Wedding,2014_Q4,1914.03
Wedding,2015_Q1,1962.36
Wedding,2015_Q2,2022.35
Wedding,2015_Q3,2088.59
Wedding,2015_Q4,2159.38
Wedding,2016_Q1,2230.58
Wedding,2016_Q2,2316.19
Wedding,2016_Q3,2407.18
Wedding,2016_Q4,2500.26
Wedding,2017_Q1,2591.38
Wedding,2017_Q2,2698.57
Wedding,2017_Q3,2812.62
Wedding,2017_Q4,2929.15
Wedding,2018_Q1,3040.79
Wedding,2018_Q2,3165.57
Wedding,2018_Q3,3290.95
Grunewald,2007_Q1,2466.72
Grunewald,2007_Q2,2449.75
Grunewald,2007_Q3,2437.32
Grunewald,2007_Q4,2427.3
Grunewald,2008_Q1,2415.19
Grunewald,2008_Q2,2416.16
Grunewald,2008_Q3,2420.03
Grunewald,2008_Q4,2423.68
Grunewald,2009_Q1,2423.57
Grunewald,2009_Q2,2436.8
Grunewald,2009_Q3,2454.37
Grunewald,2009_Q4,2472.55
Grunewald,2010_Q1,2485.59
Grunewald,2010_Q2,2508.68
Grunewald,2010_Q3,2531.69
Grunewald,2010_Q4,2552.16
Grunewald,2011_Q1,2567.59
Grunewald,2011_Q2,2597.55
Grunewald,2011_Q3,2634.01
Grunewald,2011_Q4,2674.07
Grunewald,2012_Q1,2712.03
Grunewald,2012_Q2,2764.29
Grunewald,2012_Q3,2819.1
Grunewald,2012_Q4,2872.25
Grunewald,2013_Q1,2918.93
Grunewald,2013_Q2,2979.38
Grunewald,2013_Q3,3042.84
Grunewald,2013_Q4,3104.63
Grunewald,2014_Q1,3157.45
Grunewald,2014_Q2,3220.69
Grunewald,2014_Q3,3281.84
Grunewald,2014_Q4,3338.03
Grunewald,2015_Q1,3386.38
Grunewald,2015_Q2,3453.24
Grunewald,2015_Q3,3528.89
Grunewald,2015_Q4,3610.18
Grunewald,2016_Q1,3690.05
Grunewald,2016_Q2,3791.44
Grunewald,2016_Q3,3898.99
Grunewald,2016_Q4,4007.26
Grunewald,2017_Q1,4109.66
Grunewald,2017_Q2,4234.71
Grunewald,2017_Q3,4367.34
Grunewald,2017_Q4,4500.52
Grunewald,2018_Q1,4622.99
Grunewald,2018_Q2,4762.16
Grunewald,2018_Q3,4898.79
Pankow,2007_Q1,1333.06
Pankow,2007_Q2,1329.34
Pankow,2007_Q3,1328.05
Pankow,2007_Q4,1328.04
Pankow,2008_Q1,1326.86
Pankow,2008_Q2,1332.86
Pankow,2008_Q3,1340.5
Pankow,2008_Q4,1348.05
Pankow,2009_Q1,1353.55
Pankow,2009_Q2,1366.54
Pankow,2009_Q3,1382.07
Pankow,2009_Q4,1398.04
Pankow,2010_Q1,1411.21
Pankow,2010_Q2,1430.19
Pankow,2010_Q3,1449.25
Pankow,2010_Q4,1466.99
Pankow,2011_Q1,1481.94
Pankow,2011_Q2,1505.42
Pankow,2011_Q3,1532.84
Pankow,2011_Q4,1562.56
Pankow,2012_Q1,1591.27
Pankow,2012_Q2,1628.62
Pankow,2012_Q3,1667.76
Pankow,2012_Q4,1706.2
Pankow,2013_Q1,1741.08
Pankow,2013_Q2,1784.46
Pankow,2013_Q3,1829.98
Pankow,2013_Q4,1874.83
Pankow,2014_Q1,1914.59
Pankow,2014_Q2,1960.98
Pankow,2014_Q3,2006.44
Pankow,2014_Q4,2049.21
Pankow,2015_Q1,2087.45
Pankow,2015_Q2,2137.44
Pankow,2015_Q3,2193.27
Pankow,2015_Q4,2253.04
Pankow,2016_Q1,2312.37
Pankow,2016_Q2,2385.7
Pankow,2016_Q3,2463.49
Pankow,2016_Q4,2542.32
Pankow,2017_Q1,2618.04
Pankow,2017_Q2,2708.81
Pankow,2017_Q3,2805.17
Pankow,2017_Q4,2902.62
Pankow,2018_Q1,2993.9
Pankow,2018_Q2,3096.73
Pankow,2018_Q3,3198.7
Lichterfelde,2007_Q1,1389.09
Lichterfelde,2007_Q2,1384.57
Lichterfelde,2007_Q3,1382.57
Lichterfelde,2007_Q4,1381.92
Lichterfelde,2008_Q1,1380.04
Lichterfelde,2008_Q2,1385.63
Lichterfelde,2008_Q3,1392.92
Lichterfelde,2008_Q4,1400.11
Lichterfelde,2009_Q1,1405.16
Lichterfelde,2009_Q2,1417.98
Lichterfelde,2009_Q3,1433.42
Lichterfelde,2009_Q4,1449.31
Lichterfelde,2010_Q1,1462.27
Lichterfelde,2010_Q2,1481.24
Lichterfelde,2010_Q3,1500.28
Lichterfelde,2010_Q4,1517.93
Lichterfelde,2011_Q1,1532.68
Lichterfelde,2011_Q2,1556.23
Lichterfelde,2011_Q3,1583.84
Lichterfelde,2011_Q4,1613.79
Lichterfelde,2012_Q1,1642.67
Lichterfelde,2012_Q2,1680.44
Lichterfelde,2012_Q3,1720.01
Lichterfelde,2012_Q4,1758.83
Lichterfelde,2013_Q1,1793.94
Lichterfelde,2013_Q2,1837.78
Lichterfelde,2013_Q3,1883.78
Lichterfelde,2013_Q4,1929.04
Lichterfelde,2014_Q1,1969.02
Lichterfelde,2014_Q2,2015.79
Lichterfelde,2014_Q3,2061.55
Lichterfelde,2014_Q4,2104.51
Lichterfelde,2015_Q1,2142.78
Lichterfelde,2015_Q2,2193.07
Lichterfelde,2015_Q3,2249.29
Lichterfelde,2015_Q4,2309.5
Lichterfelde,2016_Q1,2369.21
Lichterfelde,2016_Q2,2443.19
Lichterfelde,2016_Q3,2521.67
Lichterfelde,2016_Q4,2601.15
Lichterfelde,2017_Q1,2677.36
Lichterfelde,2017_Q2,2768.89
Lichterfelde,2017_Q3,2866.04
Lichterfelde,2017_Q4,2964.21
Lichterfelde,2018_Q1,3055.99
Lichterfelde,2018_Q2,3159.47
Lichterfelde,2018_Q3,3261.98
Dahlem,2007_Q1,1934.27
Dahlem,2007_Q2,1928.72
Dahlem,2007_Q3,1926.67
Dahlem,2007_Q4,1926.48
Dahlem,2008_Q1,1924.6
Dahlem,2008_Q2,1933.14
Dahlem,2008_Q3,1944.04
Dahlem,2008_Q4,1954.82
Dahlem,2009_Q1,1962.62
Dahlem,2009_Q2,1981.29
Dahlem,2009_Q3,2003.62
Dahlem,2009_Q4,2026.6
Dahlem,2010_Q1,2045.51
Dahlem,2010_Q2,2072.83
Dahlem,2010_Q3,2100.28
Dahlem,2010_Q4,2125.79
Dahlem,2011_Q1,2147.27
Dahlem,2011_Q2,2181.09
Dahlem,2011_Q3,2220.62
Dahlem,2011_Q4,2263.48
Dahlem,2012_Q1,2304.87
Dahlem,2012_Q2,2358.76
Dahlem,2012_Q3,2415.23
Dahlem,2012_Q4,2470.68
Dahlem,2013_Q1,2520.96
Dahlem,2013_Q2,2583.55
Dahlem,2013_Q3,2649.22
Dahlem,2013_Q4,2713.9
Dahlem,2014_Q1,2771.21
Dahlem,2014_Q2,2838.11
Dahlem,2014_Q3,2903.65
Dahlem,2014_Q4,2965.28
Dahlem,2015_Q1,3020.36
Dahlem,2015_Q2,3092.42
Dahlem,2015_Q3,3172.91
Dahlem,2015_Q4,3259.08
Dahlem,2016_Q1,3344.61
Dahlem,2016_Q2,3450.37
Dahlem,2016_Q3,3562.56
Dahlem,2016_Q4,3676.24
Dahlem,2017_Q1,3785.39
Dahlem,2017_Q2,3916.3
Dahlem,2017_Q3,4055.24
Dahlem,2017_Q4,4195.75
Dahlem,2018_Q1,4327.31
Dahlem,2018_Q2,4475.55
Dahlem,2018_Q3,4622.52
Schmargendorf,2007_Q1,1641.63
Schmargendorf,2007_Q2,1638.75
Schmargendorf,2007_Q3,1638.85
Schmargendorf,2007_Q4,1640.54
Schmargendorf,2008_Q1,1640.78
Schmargendorf,2008_Q2,1649.91
Schmargendorf,2008_Q3,1661.09
Schmargendorf,2008_Q4,1672.18
Schmargendorf,2009_Q1,1680.73
Schmargendorf,2009_Q2,1698.63
Schmargendorf,2009_Q3,1719.71
Schmargendorf,2009_Q4,1741.39
Schmargendorf,2010_Q1,1759.62
Schmargendorf,2010_Q2,1785.13
Schmargendorf,2010_Q3,1810.8
Schmargendorf,2010_Q4,1834.86
Schmargendorf,2011_Q1,1855.48
Schmargendorf,2011_Q2,1886.83
Schmargendorf,2011_Q3,1923.19
Schmargendorf,2011_Q4,1962.52
Schmargendorf,2012_Q1,2000.65
Schmargendorf,2012_Q2,2049.73
Schmargendorf,2012_Q3,2101.16
Schmargendorf,2012_Q4,2151.82
Schmargendorf,2013_Q1,2198.08
Schmargendorf,2013_Q2,2255.19
Schmargendorf,2013_Q3,2315.11
Schmargendorf,2013_Q4,2374.31
Schmargendorf,2014_Q1,2427.17
Schmargendorf,2014_Q2,2488.56
Schmargendorf,2014_Q3,2548.9
Schmargendorf,2014_Q4,2605.92
Schmargendorf,2015_Q1,2657.31
Schmargendorf,2015_Q2,2723.77
Schmargendorf,2015_Q3,2797.81
Schmargendorf,2015_Q4,2877.03
Schmargendorf,2016_Q1,2955.86
Schmargendorf,2016_Q2,3052.76
Schmargendorf,2016_Q3,3155.56
Schmargendorf,2016_Q4,3259.92
Schmargendorf,2017_Q1,3360.48
Schmargendorf,2017_Q2,3480.61
Schmargendorf,2017_Q3,3608.15
Schmargendorf,2017_Q4,3737.37
Schmargendorf,2018_Q1,3858.89
Schmargendorf,2018_Q2,3995.57
Schmargendorf,2018_Q3,4131.43
Lankwitz,2007_Q1,1235.41
Lankwitz,2007_Q2,1232.1
Lankwitz,2007_Q3,1231.03
Lankwitz,2007_Q4,1231.16
Lankwitz,2008_Q1,1230.19
Lankwitz,2008_Q2,1235.89
Lankwitz,2008_Q3,1243.11
Lankwitz,2008_Q4,1250.25
Lankwitz,2009_Q1,1255.48
Lankwitz,2009_Q2,1267.68
Lankwitz,2009_Q3,1282.22
Lankwitz,2009_Q4,1297.18
Lankwitz,2010_Q1,1309.54
Lankwitz,2010_Q2,1327.29
Lankwitz,2010_Q3,1345.13
Lankwitz,2010_Q4,1361.74
Lankwitz,2011_Q1,1375.77
Lankwitz,2011_Q2,1397.71
Lankwitz,2011_Q3,1423.32
Lankwitz,2011_Q4,1451.08
Lankwitz,2012_Q1,1477.9
Lankwitz,2012_Q2,1512.76
Lankwitz,2012_Q3,1549.28
Lankwitz,2012_Q4,1585.16
Lankwitz,2013_Q1,1617.74
Lankwitz,2013_Q2,1658.23
Lankwitz,2013_Q3,1700.71
Lankwitz,2013_Q4,1742.57
Lankwitz,2014_Q1,1779.72
Lankwitz,2014_Q2,1823.04
Lankwitz,2014_Q3,1865.51
Lankwitz,2014_Q4,1905.48
Lankwitz,2015_Q1,1941.25
Lankwitz,2015_Q2,1987.96
Lankwitz,2015_Q3,2040.1
Lankwitz,2015_Q4,2095.92
Lankwitz,2016_Q1,2151.35
Lankwitz,2016_Q2,2219.81
Lankwitz,2016_Q3,2292.44
Lankwitz,2016_Q4,2366.06
Lankwitz,2017_Q1,2436.79
Lankwitz,2017_Q2,2521.55
Lankwitz,2017_Q3,2611.53
Lankwitz,2017_Q4,2702.55
Lankwitz,2018_Q1,2787.83
Lankwitz,2018_Q2,2883.9
Lankwitz,2018_Q3,2979.19
Treptow,2007_Q1,1331.97
Treptow,2007_Q2,1331.59
Treptow,2007_Q3,1333.63
Treptow,2007_Q4,1336.96
Treptow,2008_Q1,1339.12
Treptow,2008_Q2,1348.55
Treptow,2008_Q3,1359.68
Treptow,2008_Q4,1370.77
Treptow,2009_Q1,1379.81
Treptow,2009_Q2,1396.55
Treptow,2009_Q3,1415.96
Treptow,2009_Q4,1435.91
Treptow,2010_Q1,1453.07
Treptow,2010_Q2,1476.31
Treptow,2010_Q3,1499.74
Treptow,2010_Q4,1521.89
Treptow,2011_Q1,1541.26
Treptow,2011_Q2,1569.6
Treptow,2011_Q3,1602.2
Treptow,2011_Q4,1637.36
Treptow,2012_Q1,1671.63
Treptow,2012_Q2,1715.16
Treptow,2012_Q3,1760.77
Treptow,2012_Q4,1805.87
Treptow,2013_Q1,1847.41
Treptow,2013_Q2,1898.19
Treptow,2013_Q3,1951.49
Treptow,2013_Q4,2004.32
Treptow,2014_Q1,2051.96
Treptow,2014_Q2,2106.95
Treptow,2014_Q3,2161.2
Treptow,2014_Q4,2212.8
Treptow,2015_Q1,2259.75
Treptow,2015_Q2,2319.67
Treptow,2015_Q3,2386.22
Treptow,2015_Q4,2457.39
Treptow,2016_Q1,2528.43
Treptow,2016_Q2,2615.15
Treptow,2016_Q3,2707.19
Treptow,2016_Q4,2800.83
Treptow,2017_Q1,2891.47
Treptow,2017_Q2,2999.23
Treptow,2017_Q3,3113.7
Treptow,2017_Q4,3229.95
Treptow,2018_Q1,3339.87
Treptow,2018_Q2,3463.24
Treptow,2018_Q3,3586.25
Mariendorf,2007_Q1,1121.08
Mariendorf,2007_Q2,1119.61
Mariendorf,2007_Q3,1120.16
Mariendorf,2007_Q4,1121.81
Mariendorf,2008_Q1,1122.46
Mariendorf,2008_Q2,1129.21
Mariendorf,2008_Q3,1137.35
Mariendorf,2008_Q4,1145.45
Mariendorf,2009_Q1,1151.81
Mariendorf,2009_Q2,1164.59
Mariendorf,2009_Q3,1179.56
Mariendorf,2009_Q4,1194.95
Mariendorf,2010_Q1,1207.98
Mariendorf,2010_Q2,1226.04
Mariendorf,2010_Q3,1244.21
Mariendorf,2010_Q4,1261.3
Mariendorf,2011_Q1,1276.03
Mariendorf,2011_Q2,1298.16
Mariendorf,2011_Q3,1323.75
Mariendorf,2011_Q4,1351.41
Mariendorf,2012_Q1,1378.27
Mariendorf,2012_Q2,1412.71
Mariendorf,2012_Q3,1448.79
Mariendorf,2012_Q4,1484.36
Mariendorf,2013_Q1,1516.94
Mariendorf,2013_Q2,1557.03
Mariendorf,2013_Q3,1599.11
Mariendorf,2013_Q4,1640.71
Mariendorf,2014_Q1,1677.98
Mariendorf,2014_Q2,1721.17
Mariendorf,2014_Q3,1763.67
Mariendorf,2014_Q4,1803.92
Mariendorf,2015_Q1,1840.3
Mariendorf,2015_Q2,1887.15
Mariendorf,2015_Q3,1939.3
Mariendorf,2015_Q4,1995.08
Mariendorf,2016_Q1,2050.64
Mariendorf,2016_Q2,2118.79
Mariendorf,2016_Q3,2191.1
Mariendorf,2016_Q4,2264.56
Mariendorf,2017_Q1,2335.44
Mariendorf,2017_Q2,2419.98
Mariendorf,2017_Q3,2509.76
Mariendorf,2017_Q4,2600.78
Mariendorf,2018_Q1,2686.52
Mariendorf,2018_Q2,2782.89
Mariendorf,2018_Q3,2878.77
Weißensee,2007_Q1,1262.7
Weißensee,2007_Q2,1259.05
Weißensee,2007_Q3,1257.69
Weißensee,2007_Q4,1257.55
Weißensee,2008_Q1,1256.3
Weißensee,2008_Q2,1261.85
Weißensee,2008_Q3,1268.95
Weißensee,2008_Q4,1275.96
Weißensee,2009_Q1,1281.03
Weißensee,2009_Q2,1293.19
Weißensee,2009_Q3,1307.75
Weißensee,2009_Q4,1322.72
Weißensee,2010_Q1,1335.04
Weißensee,2010_Q2,1352.85
Weißensee,2010_Q3,1370.73
Weißensee,2010_Q4,1387.36
Weißensee,2011_Q1,1401.36
Weißensee,2011_Q2,1423.4
Weißensee,2011_Q3,1449.18
Weißensee,2011_Q4,1477.12
Weißensee,2012_Q1,1504.1
Weißensee,2012_Q2,1539.24
Weißensee,2012_Q3,1576.07
Weißensee,2012_Q4,1612.22
Weißensee,2013_Q1,1645.0
Weißensee,2013_Q2,1685.82
Weißensee,2013_Q3,1728.63
Weißensee,2013_Q4,1770.81
Weißensee,2014_Q1,1808.17
Weißensee,2014_Q2,1851.79
Weißensee,2014_Q3,1894.52
Weißensee,2014_Q4,1934.7
Weißensee,2015_Q1,1970.6
Weißensee,2015_Q2,2017.58
Weißensee,2015_Q3,2070.05
Weißensee,2015_Q4,2126.24
Weißensee,2016_Q1,2182.0
Weißensee,2016_Q2,2250.96
Weißensee,2016_Q3,2324.1
Weißensee,2016_Q4,2398.22
Weißensee,2017_Q1,2469.39
Weißensee,2017_Q2,2554.74
Weißensee,2017_Q3,2645.33
Weißensee,2017_Q4,2736.94
Weißensee,2018_Q1,2822.71
Weißensee,2018_Q2,2919.35
Weißensee,2018_Q3,3015.17
Lichtenberg,2007_Q1,1182.12
Lichtenberg,2007_Q2,1180.84
Lichtenberg,2007_Q3,1181.7
Lichtenberg,2007_Q4,1183.71
Lichtenberg,2008_Q1,1184.68
Lichtenberg,2008_Q2,1192.07
Lichtenberg,2008_Q3,1200.95
Lichtenberg,2008_Q4,1209.78
Lichtenberg,2009_Q1,1216.78
Lichtenberg,2009_Q2,1230.57
Lichtenberg,2009_Q3,1246.67
Lichtenberg,2009_Q4,1263.23
Lichtenberg,2010_Q1,1277.31
Lichtenberg,2010_Q2,1296.7
Lichtenberg,2010_Q3,1316.23
Lichtenberg,2010_Q4,1334.61
Lichtenberg,2011_Q1,1350.52
Lichtenberg,2011_Q2,1374.25
Lichtenberg,2011_Q3,1401.67
Lichtenberg,2011_Q4,1431.29
Lichtenberg,2012_Q1,1460.08
Lichtenberg,2012_Q2,1496.91
Lichtenberg,2012_Q3,1535.49
Lichtenberg,2012_Q4,1573.57
Lichtenberg,2013_Q1,1608.48
Lichtenberg,2013_Q2,1651.37
Lichtenberg,2013_Q3,1696.38
Lichtenberg,2013_Q4,1740.92
Lichtenberg,2014_Q1,1780.88
Lichtenberg,2014_Q2,1827.15
Lichtenberg,2014_Q3,1872.7
Lichtenberg,2014_Q4,1915.88
Lichtenberg,2015_Q1,1954.97
Lichtenberg,2015_Q2,2005.21
Lichtenberg,2015_Q3,2061.1
Lichtenberg,2015_Q4,2120.88
Lichtenberg,2016_Q1,2180.45
Lichtenberg,2016_Q2,2253.44
Lichtenberg,2016_Q3,2330.88
Lichtenberg,2016_Q4,2409.58
Lichtenberg,2017_Q1,2485.58
Lichtenberg,2017_Q2,2576.16
Lichtenberg,2017_Q3,2672.35
Lichtenberg,2017_Q4,2769.91
Lichtenberg,2018_Q1,2861.89
Lichtenberg,2018_Q2,2965.24
Lichtenberg,2018_Q3,3068.12
Wannsee,2007_Q1,1833.03
Wannsee,2007_Q2,1821.4
Wannsee,2007_Q3,1813.12
Wannsee,2007_Q4,1806.64
Wannsee,2008_Q1,1798.59
Wannsee,2008_Q2,1800.27
Wannsee,2008_Q3,1804.12
Wannsee,2008_Q4,1807.81
Wannsee,2009_Q1,1808.7
Wannsee,2009_Q2,1819.54
Wannsee,2009_Q3,1833.65
Wannsee,2009_Q4,1848.22
Wannsee,2010_Q1,1858.96
Wannsee,2010_Q2,1877.24
Wannsee,2010_Q3,1895.46
Wannsee,2010_Q4,1911.81
Wannsee,2011_Q1,1924.4
Wannsee,2011_Q2,1947.9
Wannsee,2011_Q3,1976.3
Wannsee,2011_Q4,2007.43
Wannsee,2012_Q1,2037.02
Wannsee,2012_Q2,2077.39
Wannsee,2012_Q3,2119.71
Wannsee,2012_Q4,2160.83
Wannsee,2013_Q1,2197.12
Wannsee,2013_Q2,2243.83
Wannsee,2013_Q3,2292.85
Wannsee,2013_Q4,2340.65
Wannsee,2014_Q1,2381.76
Wannsee,2014_Q2,2430.76
Wannsee,2014_Q3,2478.24
Wannsee,2014_Q4,2522.02
Wannsee,2015_Q1,2559.92
Wannsee,2015_Q2,2611.86
Wannsee,2015_Q3,2670.51
Wannsee,2015_Q4,2733.49
Wannsee,2016_Q1,2795.46
Wannsee,2016_Q2,2873.81
Wannsee,2016_Q3,2956.91
Wannsee,2016_Q4,3040.64
Wannsee,2017_Q1,3120.02
Wannsee,2017_Q2,3216.67
Wannsee,2017_Q3,3319.19
Wannsee,2017_Q4,3422.25
Wannsee,2018_Q1,3517.26
Wannsee,2018_Q2,3625.08
Wannsee,2018_Q3,3731.08
Nikolassee,2007_Q1,1689.59
Nikolassee,2007_Q2,1681.36
Nikolassee,2007_Q3,1676.21
Nikolassee,2007_Q4,1672.69
Nikolassee,2008_Q1,1667.71
Nikolassee,2008_Q2,1671.75
Nikolassee,2008_Q3,1677.81
Nikolassee,2008_Q4,1683.73
Nikolassee,2009_Q1,1687.06
Nikolassee,2009_Q2,1699.69
Nikolassee,2009_Q3,1715.41
Nikolassee,2009_Q4,1731.6
Nikolassee,2010_Q1,1744.26
Nikolassee,2010_Q2,1764.02
Nikolassee,2010_Q3,1783.79
Nikolassee,2010_Q4,1801.84
Nikolassee,2011_Q1,1816.4
Nikolassee,2011_Q2,1841.31
Nikolassee,2011_Q3,1870.93
Nikolassee,2011_Q4,1903.22
Nikolassee,2012_Q1,1934.13
Nikolassee,2012_Q2,1975.39
Nikolassee,2012_Q3,2018.62
Nikolassee,2012_Q4,2060.83
Nikolassee,2013_Q1,2098.56
Nikolassee,2013_Q2,2146.35
Nikolassee,2013_Q3,2196.49
Nikolassee,2013_Q4,2245.61
Nikolassee,2014_Q1,2288.44
Nikolassee,2014_Q2,2338.99
Nikolassee,2014_Q3,2388.21
Nikolassee,2014_Q4,2434.01
Nikolassee,2015_Q1,2474.25
Nikolassee,2015_Q2,2528.2
Nikolassee,2015_Q3,2588.81
Nikolassee,2015_Q4,2653.79
Nikolassee,2016_Q1,2717.98
Nikolassee,2016_Q2,2798.3
Nikolassee,2016_Q3,2883.49
Nikolassee,2016_Q4,2969.55
Nikolassee,2017_Q1,3051.58
Nikolassee,2017_Q2,3150.79
Nikolassee,2017_Q3,3256.03
Nikolassee,2017_Q4,3362.11
Nikolassee,2018_Q1,3460.57
Nikolassee,2018_Q2,3571.95
Nikolassee,2018_Q3,3681.85
Reinickendorf,2007_Q1,979.47
Reinickendorf,2007_Q2,979.71
Reinickendorf,2007_Q3,981.73
Reinickendorf,2007_Q4,984.7
Reinickendorf,2008_Q1,986.82
Reinickendorf,2008_Q2,994.3
Reinickendorf,2008_Q3,1003.03
Reinickendorf,2008_Q4,1011.75
Reinickendorf,2009_Q1,1018.96
Reinickendorf,2009_Q2,1031.87
Reinickendorf,2009_Q3,1046.77
Reinickendorf,2009_Q4,1062.08
Reinickendorf,2010_Q1,1075.34
Reinickendorf,2010_Q2,1093.12
Reinickendorf,2010_Q3,1111.05
Reinickendorf,2010_Q4,1128.06
Reinickendorf,2011_Q1,1143.03
Reinickendorf,2011_Q2,1164.66
Reinickendorf,2011_Q3,1189.48
Reinickendorf,2011_Q4,1216.23
Reinickendorf,2012_Q1,1242.34
Reinickendorf,2012_Q2,1275.36
Reinickendorf,2012_Q3,1309.98
Reinickendorf,2012_Q4,1344.24
Reinickendorf,2013_Q1,1375.89
Reinickendorf,2013_Q2,1414.46
Reinickendorf,2013_Q3,1454.95
Reinickendorf,2013_Q4,1495.13
Reinickendorf,2014_Q1,1531.48
Reinickendorf,2014_Q2,1573.35
Reinickendorf,2014_Q3,1614.72
Reinickendorf,2014_Q4,1654.15
Reinickendorf,2015_Q1,1690.14
Reinickendorf,2015_Q2,1735.88
Reinickendorf,2015_Q3,1786.63
